id,dadid,momid,sex,seq
877847,877728,877505,3,0
877848,NA,NA,3,0
877849,877760,877730,3,0
877850,877188,877748,3,0
877851,877188,877748,3,0
877852,877459,877747,3,0
877853,877459,877747,3,0
877854,877459,877747,3,0
877855,877578,877749,3,0
877856,877578,877749,3,0
877857,877578,877749,3,0
877858,877513,877489,3,0
877859,877513,877489,1,0
877860,877513,877489,3,0
877861,875626,884736,1,1
877862,875626,884736,3,0
877863,875626,884736,3,0
877864,877341,865634,3,0
877865,873932,881104,3,0
877866,868867,877750,1,0
877867,868867,877750,3,0
877868,868867,877750,3,0
877869,877724,877722,3,0
877870,877188,877748,3,0
877871,877188,877748,3,0
877872,877459,877747,3,0
877873,877728,877505,3,0
877874,877728,877505,3,0
877875,875626,884736,3,0
877876,877513,877489,3,0
877877,877890,877813,3,0
877878,877890,877813,3,0
877879,877890,877813,3,0
877880,877890,877813,3,0
877881,877784_1,877784,3,0
877882,861503_1,861503,1,0
877883,861503_1,861503,2,0
877884,861503_1,861503,3,0
877885,861503_1,861503,3,0
877886,868867,877750,3,0
877887,877786_1,877786,3,0
877888,877786_1,877786,3,0
877889,877786_1,877786,3,0
877891,877784_1,877784,3,0
877892,NA,NA,2,0
877893,NA,NA,3,0
877894,NA,NA,1,0
877895,877739,877738,3,0
877896,877759,877566,3,0
877897,877759,877566,3,0
877898,877759,877566,3,0
877899,877759,877566,3,0
877900,877759,877566,3,0
877901,877759,877566,3,0
877902,877759,877566,3,0
877903,877555,877511,3,0
877904,877555,877511,3,0
877905,877555,877511,3,0
877906,877555,877511,1,0
877907,877739,877738,3,0
877908,877555,877511,3,0
877909,877739,877738,3,0
877910,871141_1,871141,3,0
877911,871141_1,871141,3,0
877912,871141_1,871141,3,0
877929,868867,877730,3,0
877930,868867,877730,3,0
877931,861530,877505,1,0
877936,877798,877727,3,0
877937,877798,877727,3,0
877938,889017,877819,2,0
877946,868867,877730,3,0
877947,861530,877505,3,0
877948,861530,877505,3,0
877949,861530,877505,3,0
871536,NA,NA,1,0
871552,NA,NA,2,0
871554,NA,NA,1,0
871572,NA,NA,1,0
871579,NA,NA,1,0
871595,NA,NA,2,0
871596,NA,NA,2,0
871597,NA,NA,2,0
871600,NA,NA,2,0
871615,NA,NA,2,0
871619,NA,NA,2,0
871622,NA,NA,2,0
871626,NA,NA,2,0
871627,NA,NA,2,0
871628,NA,NA,1,0
871629,NA,NA,3,0
871630,NA,NA,2,0
871631,NA,NA,1,0
871632,NA,NA,2,0
871633,NA,NA,1,0
871634,NA,NA,2,0
871636,NA,NA,1,0
871637,NA,NA,2,0
871638,NA,NA,1,0
871639,NA,NA,2,0
871640,NA,NA,2,0
871645,NA,NA,1,0
871646,NA,NA,2,0
871809,NA,NA,2,0
871814,NA,NA,2,0
871821,NA,NA,2,0
871825,NA,NA,2,0
871826,NA,NA,2,0
871827,NA,NA,1,0
871828,NA,NA,2,0
871951,NA,NA,1,0
871952,NA,NA,2,0
871958,NA,NA,3,0
871962,NA,NA,3,0
871963,NA,NA,1,0
871964,NA,NA,3,0
871965,NA,NA,3,0
871969,NA,NA,2,0
871971,NA,NA,1,0
874058,NA,NA,2,0
874581,NA,NA,3,0
874582,NA,NA,3,0
874583,NA,NA,3,0
874586,NA,NA,3,0
874587,NA,NA,3,0
874588,NA,NA,3,0
874594,NA,NA,3,0
874595,NA,NA,3,0
874596,NA,NA,3,0
874597,NA,NA,3,0
874599,NA,NA,3,0
875609,NA,NA,2,0
875610,NA,NA,3,0
875611,NA,NA,3,0
875622,NA,NA,3,0
875623,NA,NA,1,0
875626,NA,NA,1,1
875627,NA,NA,3,0
875628,NA,NA,3,0
875629,NA,NA,1,0
875630,NA,NA,2,0
875631,NA,NA,2,0
875633,NA,NA,2,0
875634,NA,NA,1,0
875635,NA,NA,2,0
875636,NA,NA,2,0
875637,NA,NA,2,0
875638,NA,NA,1,0
875639,NA,NA,2,0
875640,NA,NA,2,0
875641,NA,NA,1,0
875642,NA,NA,3,0
875643,NA,NA,2,0
875644,NA,NA,3,0
875646,NA,NA,2,0
875701,NA,NA,3,0
876284,NA,NA,3,0
877003,NA,NA,3,0
877012,NA,NA,2,0
877013,NA,NA,2,0
877014,NA,NA,1,0
877039,NA,NA,1,0
877081,NA,NA,2,0
877144,NA,NA,3,0
877151,NA,NA,3,0
877152,NA,NA,1,0
877194,NA,NA,3,0
877275,NA,NA,1,0
877276,NA,NA,2,0
877283,NA,NA,1,0
877321,NA,NA,1,1
877322,NA,NA,2,0
877382,NA,NA,1,0
877383,NA,NA,3,0
877386,NA,NA,2,0
877387,NA,NA,2,0
877388,NA,NA,2,0
877389,NA,NA,1,0
877390,NA,NA,2,0
877391,NA,NA,2,1
877392,NA,NA,1,0
877393,NA,NA,1,0
877394,NA,NA,3,0
877395,NA,NA,2,0
877410,NA,NA,1,0
877448,NA,NA,2,1
877460,NA,NA,2,0
877461,NA,NA,2,0
877472,NA,NA,2,0
877476,NA,NA,2,0
877477,NA,NA,2,0
877478,NA,NA,2,0
877479,NA,NA,3,0
877482,NA,NA,2,0
877486,NA,NA,2,0
877489,NA,NA,2,0
877490,NA,NA,2,0
877499,NA,NA,2,0
877560,NA,NA,2,0
877562,NA,NA,2,0
877563,NA,NA,2,0
877575,NA,NA,1,0
877604,NA,NA,1,0
877605,NA,NA,1,0
877674,NA,NA,1,0
877701,NA,NA,2,0
877722,NA,NA,2,0
877723,NA,NA,3,0
877724,NA,NA,1,0
877725,NA,NA,3,0
877726,NA,NA,3,0
877727,NA,NA,2,0
877728,NA,NA,1,0
877729,NA,NA,2,0
877730,NA,NA,2,0
877738,NA,NA,2,0
877739,NA,NA,1,0
877747,NA,NA,2,0
877748,NA,NA,2,0
877749,NA,NA,2,0
877750,NA,NA,2,0
877759,NA,NA,1,0
877760,NA,NA,1,0
877784,NA,NA,2,0
877786,NA,NA,2,0
877798,NA,NA,1,0
877813,NA,NA,2,0
877890,NA,NA,1,0
877915,NA,NA,1,0
877916,NA,NA,1,0
877919,NA,NA,2,0
877920,NA,NA,2,0
877921,NA,NA,2,1
877922,NA,NA,1,1
877923,NA,NA,2,0
877924,NA,NA,2,0
877925,NA,NA,2,1
877926,NA,NA,3,0
877927,NA,NA,1,0
877928,NA,NA,3,0
877932,NA,NA,2,0
877933,NA,NA,2,0
877934,NA,NA,2,0
877935,NA,NA,3,0
877939,NA,NA,1,0
877940,NA,NA,2,0
877941,NA,NA,2,0
877942,NA,NA,1,0
877943,NA,NA,3,0
877944,NA,NA,3,0
877945,NA,NA,2,0
876251,NA,NA,2,0
877950,861530,877505,3,0
877951,861530,877505,3,0
877957,868867,877730,3,0
877958,868867,877730,1,0
877959,868867,877730,3,0
877960,868867,877730,3,0
877962,889017,877819,3,0
877963,889017,877819,3,0
877964,871388,877387,3,0
877965,889017,877819,3,0
877966,889017,877819,3,0
877967,877861,875646,3,0
877968,877861,875646,3,0
877969,877861,875646,3,0
877971,877760,877566,3,0
877972,877760,877566,3,0
877973,877760,877566,1,0
877974,877760,877566,3,0
877975,865490,877111,3,0
877976,877760,877566,3,0
877977,877760,877566,3,0
877978,889017,877819,3,0
877979,889017,877819,3,0
877980,865490,877111,3,0
877981,865490,877111,3,0
877982,881671,877337,3,0
877983,865490,877111,3,0
877984,877798,877727,1,0
877985,877798,877727,3,0
877986,877798,877727,3,0
877987,877798,877727,3,0
877988,877798,877727,1,0
877989,877798,877727,3,0
877990,877798,877727,3,0
877991,877859,877923,3,0
877992,877859,877923,3,0
877993,877859,877923,3,0
877994,871388,877387,3,0
877995,871388,877387,3,0
877996,889017,877819,3,0
877997,871388,877387,3,0
877998,871388,877387,3,0
877999,871388,877387,3,0
878000,871388,877387,3,0
878529,NA,NA,3,0
878578,NA,NA,1,0
878735,NA,NA,2,1
879820,NA,NA,2,0
880843,NA,NA,2,0
881078,NA,NA,2,0
881096,NA,NA,1,0
881104,NA,NA,2,0
881112,NA,NA,1,0
881115,NA,NA,2,1
881120,NA,NA,1,0
881121,NA,NA,2,0
881125,NA,NA,1,0
881444,NA,NA,2,0
881562,NA,NA,1,0
881564,NA,NA,2,0
881671,NA,NA,1,0
881675,NA,NA,2,0
881701,NA,NA,3,0
881702,NA,NA,3,0
881703,NA,NA,3,0
881704,NA,NA,3,0
881705,NA,NA,3,0
881815,NA,NA,3,0
881816,NA,NA,3,0
881817,NA,NA,3,0
881818,NA,NA,3,0
881819,NA,NA,3,0
881820,NA,NA,3,0
881868,NA,NA,1,0
883063,NA,NA,2,1
883089,NA,NA,2,0
883554,NA,NA,2,0
884736,NA,NA,2,0
885868,NA,NA,1,0
885869,NA,NA,2,0
885879,NA,NA,1,0
885898,NA,NA,2,0
886258,NA,NA,2,0
886872,NA,NA,1,0
887023,NA,NA,2,0
887211,NA,NA,2,0
887234,NA,NA,2,0
887320,NA,NA,1,0
887328,NA,NA,1,0
887506,NA,NA,3,0
887558,NA,NA,2,0
888094,888093_1,888093,3,0
888095,888093_1,888093,3,0
888096,888093_1,888093,3,0
888097,888093_1,888093,3,0
888130,NA,NA,3,0
888131,NA,NA,3,0
888132,NA,NA,3,0
888133,NA,NA,3,0
888134,NA,NA,3,0
888135,NA,NA,3,0
888136,NA,NA,3,0
888137,NA,NA,3,0
888138,867084_1,867084,3,0
888139,867084_1,867084,3,0
888140,867084_1,867084,3,0
888141,867084_1,867084,3,0
888142,867084_1,867084,3,0
888143,867084_1,867084,3,0
888145,NA,NA,3,0
888146,NA,NA,3,0
888147,889635,888114,3,0
888148,889635,888114,3,0
888149,889635,888114,3,0
888150,889635,888114,3,0
888401,889635,888114,3,0
888402,885868,889634,3,0
888403,885868,889634,3,0
888404,885868,889634,3,0
888405,885868,889634,3,0
888406,888098,888099,3,0
888407,888098,888099,3,0
888408,888098,888099,3,0
888409,888098,888099,3,0
888782,NA,NA,3,0
888783,NA,NA,3,0
888784,NA,NA,3,0
888785,NA,NA,3,0
888786,NA,NA,3,0
889001,877821,877925,3,0
889002,877821,877925,3,0
889003,877821,877925,3,0
889004,877821,877925,3,0
889005,877821,877925,3,0
889006,877821,877925,3,0
889007,877821,877925,3,0
889008,877922,883554,3,0
889009,871388,877387,3,0
889010,881671,877337,1,1
889011,881671,877337,3,0
889012,881671,877337,1,0
889013,877760,877566,3,0
889014,881671,877337,3,0
889015,877760,877566,3,0
889018,875626,877921,3,0
889019,875626,877921,3,0
889020,875626,877921,3,0
889021,877739,887023,3,0
889022,877739,887023,3,0
889024,889045,877933,3,0
889025,889045,877933,3,0
889026,889045,877933,3,0
889027,889045,877933,3,0
889028,889045,877933,3,0
889029,877578,877701,3,0
889030,889045,877933,3,0
889031,877578,877701,3,0
889032,877578,877701,3,0
889033,877578,877701,3,0
889034,877728,881115,3,0
889035,877761,877919,2,0
889036,877761,877919,3,0
889037,877761,877919,3,0
889038,877761,877919,1,0
889039,877188,881078,3,0
889040,877761,877919,3,0
889041,877611,881444,3,0
889042,877611,881444,3,0
889043,877761,877919,3,0
889044,877611,881444,3,0
889046,877861,875646,3,0
889047,877861,875646,3,0
889048,877861,875646,3,0
889049,877861,875646,3,0
889050,877861,875646,3,0
889051,877188,881078,3,0
889052,877188,881078,3,0
889053,877188,881078,3,0
889054,877611,881444,3,0
889055,877188,881078,3,0
889056,877188,881078,3,0
889057,877188,881078,3,0
889058,877859,877923,3,0
889059,877859,877923,3,0
889060,877859,877923,3,0
889061,871344,871141,2,0
889062,871344,871141,3,0
889063,871344,871141,2,0
889064,877724,877722,3,0
889065,865490,877920,3,0
889066,865490,877920,3,0
889067,865490,877920,3,0
889068,865490,877920,3,0
889069,865490,877920,3,0
889070,865490,877920,3,0
889071,871031,877560,3,0
889072,871031,877560,3,0
889073,871031,877560,3,0
889074,871031,877560,3,0
889075,877882,877932,3,0
889076,877882,877932,3,0
889077,875626,877921,3,0
889078,877555,877511,3,0
889079,877555,877511,3,0
889080,877916,877749,3,0
889081,877915,865634,3,0
889082,877916,877749,3,0
889083,877916,877749,3,0
889084,877916,877749,3,0
889085,877916,877749,3,0
889086,881096,877892,3,0
889087,881096,877892,3,0
889088,881096,877892,3,0
889089,881096,877892,3,0
889090,881096,877892,3,0
889091,881096,877892,3,0
889092,877942,877941,3,0
889093,877942,877941,3,0
889094,877942,877941,3,0
889095,877942,877941,1,0
889096,877942,877941,3,0
889097,877125,877945,3,0
889098,877125,877945,3,0
889099,877125,877945,3,0
889100,877125,877945,3,0
889101,877762,862783,3,0
889102,877762,862783,3,0
889103,877762,862783,3,0
889104,877762,862783,3,0
889105,866268,866976,3,0
889106,866268,866976,3,0
889107,866268,866976,3,0
889108,866268,866976,3,0
889109,877939,877940,3,0
889110,877939,877940,3,0
889111,877939,877940,3,0
889112,877915,865634,3,0
889113,877915,865634,3,0
889114,877915,865634,3,0
889115,877175,871826,3,0
889116,877739,887023,3,0
889117,877739,887023,3,0
889118,877175,871826,3,0
889119,877175,871826,3,0
889120,877175,871826,3,0
889121,877175,871826,3,0
889122,877175,871826,3,0
889123,877916,877749,3,0
889124,877724,877722,3,0
889125,871344,871141,3,0
889126,877724,877722,3,0
889127,877724,877722,3,0
889128,877724,877722,3,0
889129,877724,877722,3,0
889130,877724,877722,3,0
889131,877922,883554,1,1
889132,877922,883554,3,0
889133,877922,883554,3,0
889134,877334,877924,3,0
889135,877334,877924,1,0
889136,877334,877924,3,0
889137,877334,877924,3,0
889138,877334,877924,3,0
889139,877954,877955,3,0
889140,877954,877955,3,0
889141,877954,877955,3,0
889142,877674,871409,3,0
889143,877674,871409,3,0
889144,877674,871409,3,0
889145,877674,871409,3,0
889146,877674,871409,3,0
889147,877674,871409,3,0
889148,877674,871409,3,0
889149,877906,861503,3,0
889150,877728,881115,3,0
889151,871106,877970,3,0
889152,877004,889016,3,0
889153,877004,889016,3,0
889154,877004,889016,3,0
889155,877004,889016,3,0
889156,877004,889016,3,0
889157,877953,877952,3,0
889158,871031,877560,3,0
889159,877811,889023,3,0
889160,NA,NA,3,0
889161,NA,NA,3,0
889162,NA,NA,3,0
889163,NA,NA,3,0
889164,871636,871409,3,0
889165,871636,871409,3,0
889166,871636,871409,3,0
889172,868867,889168,2,0
889173,868867,889168,3,0
889174,868867,889168,3,0
889175,868867,889168,1,0
889180,877821,877925,3,0
889181,877821,877925,3,0
889182,877821,877925,1,1
889183,877798,877727,2,1
889184,877798,877727,1,0
889185,861530,881115,3,0
889186,861530,881115,3,0
889187,877188,889169,3,0
889188,861530,881115,3,0
889189,861530,881115,3,0
889195,877611,889176,3,0
889196,877611,889176,3,0
889197,877611,889176,2,0
889198,871636,889177,1,0
889199,871636,889177,3,0
889201,877728,881115,3,0
889202,877728,881115,3,0
889203,877728,881115,3,0
889204,889045,877933,3,0
889205,877555,877511,3,0
889206,877555,877511,3,0
889207,877555,877511,3,0
889208,877746,877934,3,0
889209,877746,877934,3,0
889210,877746,877934,3,0
889211,877954,877955,3,0
889212,877954,877955,3,0
889213,877939,877940,3,0
889214,877953,877952,3,0
889215,877953,877952,3,0
889216,877953,877952,3,0
889217,877953,877952,3,0
889218,877953,877952,3,0
889219,877739,877738,3,0
889220,877739,877738,3,0
889221,877739,877738,3,0
889222,877739,877738,3,0
889223,877729_1,877729,3,0
889224,877729_1,877729,3,0
889225,877729_1,877729,3,0
889226,877729_1,877729,3,0
889227,877729_1,877729,3,0
889228,866268,877956,3,0
889229,866268,877956,3,0
889230,877762,862783,3,0
889231,877762,862783,3,0
889232,877866,877883,3,0
889233,877866,877883,3,0
889234,877866,877883,3,0
889235,877866,877883,3,0
889236,877906,861503,3,0
889237,877906,861503,3,0
889238,877906,861503,3,0
889239,877906,861503,3,0
889240,877906,861503,3,0
889241,877906,861503,3,0
889242,877927,886258,3,0
889243,877927,886258,3,0
889244,877927,886258,3,0
889245,877927,886258,3,0
889246,877125,877945,3,0
889247,877459,877961,3,0
889248,877459,877961,3,0
889249,877459,877961,3,0
889250,877459,877961,3,0
889255,871388,877387,3,0
889256,871388,877387,3,0
889257,877861,877923,3,0
889258,877861,877923,1,0
889259,877861,877923,3,0
889260,871388,877387,3,0
889261,877861,877923,2,0
889262,871388,877387,1,1
889263,871388,877387,3,0
889264,871388,877387,3,0
889265,877821,877925,3,0
889266,877821,877925,3,0
889267,877798,877727,3,0
889268,877798,877727,3,0
889269,877798,877727,3,0
889272,861530,881115,1,1
889274,877175,871826,3,0
889275,889131,877921,2,0
889276,889131,877921,3,0
889277,889131,877921,3,0
889278,877175,871826,3,0
889283,889171,889170,3,0
889284,877958,877566,3,0
889285,889171,889170,3,0
889286,877958,877566,3,0
889287,877958,877566,3,0
889288,889131,877921,3,0
889289,877175,871826,3,0
889290,889131,877921,3,0
889291,877175,871826,3,0
889292,871636,889177,3,0
889293,877611,889176,3,0
889294,877188,889169,3,0
889295,877188,889169,3,0
889296,861530,881115,2,0
889297,889328,889179,3,0
889298,871344,887211,3,0
889299,871344,887211,3,0
889300,877724,877722,3,0
889301,881671,877511,3,0
889302,877611,889176,3,0
889303,871636,889177,2,0
889304,877958,877566,3,0
889305,889171,889170,3,0
889306,889171,889170,3,0
889307,877958,877566,3,0
889308,889171,889170,3,0
889309,877724,877722,3,0
889310,881671,877511,2,0
889311,881671,877511,3,0
889312,881671,877511,3,0
889314,889254_1,889254,3,0
889315,877459,889273,3,0
889316,889254_1,889254,3,0
889317,889254_1,889254,3,0
889318,890406_1,890406,3,0
889319,890406_1,890406,3,0
889320,870404,871649,3,0
889321,870404,871649,1,0
889322,870404,871649,3,0
889323,870404,871649,3,0
889324,871344,887211,3,0
889325,871344,887211,3,0
889326,889328,889179,3,0
889327,889432,877111,3,0
889329,871344,887211,3,0
889330,889328,889179,3,0
889331,889328,889179,3,0
889332,889432,877111,1,1
889333,877988,890305,3,0
889334,889432,877111,3,0
889335,889328,889179,3,0
889336,877916,889271,3,0
889337,889095,889313,3,0
889338,877938_1,877938,3,0
889339,877954,877955,3,0
889340,877954,877955,3,0
